country,client_type,average_basket,average_price,visit_number,age,gender,hobbies,customer_id
fr,occasional,1.0,2748.0,2.0,48.0,female,,4401
uk,occasional,3.0,5933.0,2.0,53.0,male,,4402
fr,vip,2.0,,21.0,62.0,male,,4403
it,occasional,1.0,1708.0,2.0,81.0,male,,4404
fr,frequent,2.0,6872.0,20.0,41.0,female,,4405
fr,frequent,1.0,5586.0,9.0,61.0,male,,4406
fr,vip,2.0,10170.0,13.0,49.0,male,reading,4407
it,occasional,1.0,1663.0,2.0,61.0,male,sport,4408
fr,frequent,3.0,7367.0,10.0,77.0,male,,4409
it,occasional,1.0,1876.0,2.0,69.0,male,,4410
fr,occasional,1.0,2256.0,2.0,41.0,female,,4411
fr,vip,4.0,10138.0,27.0,51.0,female,,4412
fr,occasional,1.0,2476.0,2.0,59.0,male,,4413
fr,occasional,1.0,2611.0,1.0,36.0,female,,4414
uk,frequent,5.0,11220.0,14.0,62.0,male,,4415
fr,occasional,2.0,2334.0,1.0,63.0,female,,4416
uk,frequent,5.0,10153.0,9.0,74.0,female,sport,4417
uk,vip,4.0,17167.0,9.0,43.0,female,,4418
fr,occasional,1.0,2447.0,1.0,56.0,female,reading,4419
fr,occasional,1.0,914.0,3.0,51.0,male,,4420
uk,occasional,1.0,6515.0,2.0,48.0,male,,4421
fr,occasional,1.0,908.0,1.0,52.0,male,,4422
fr,occasional,1.0,1920.0,2.0,37.0,male,,4423
fr,occasional,1.0,,1.0,53.0,male,,4424
uk,occasional,2.0,7845.0,2.0,32.0,male,,4425
uk,vip,4.0,21452.0,10.0,62.0,male,sport,4426
uk,frequent,4.0,10338.0,11.0,66.0,female,,4427
fr,occasional,1.0,1887.0,3.0,48.0,male,,4428
fr,occasional,1.0,1543.0,2.0,60.0,male,,4429
fr,occasional,1.0,2001.0,4.0,52.0,male,,4430
uk,occasional,2.0,7012.0,2.0,48.0,male,sport,4431
fr,occasional,1.0,2039.0,2.0,60.0,female,,4432
uk,frequent,3.0,11109.0,10.0,58.0,female,,4433
uk,occasional,4.0,5567.0,2.0,53.0,male,,4434
fr,frequent,3.0,6856.0,9.0,71.0,male,,4435
uk,occasional,2.0,,2.0,45.0,male,,4436
uk,vip,6.0,16697.0,10.0,74.0,male,,4437
fr,occasional,2.0,1641.0,1.0,58.0,male,,4438
uk,vip,6.0,24505.0,14.0,73.0,male,,4439
uk,occasional,4.0,6428.0,1.0,67.0,male,,4440
fr,occasional,1.0,2426.0,1.0,56.0,male,,4441
uk,occasional,2.0,7843.0,3.0,50.0,male,,4442
uk,frequent,4.0,9579.0,9.0,54.0,male,,4443
fr,frequent,5.0,6352.0,12.0,64.0,male,,4444
uk,occasional,4.0,6096.0,1.0,48.0,male,,4445
fr,occasional,2.0,,1.0,53.0,female,,4446
fr,occasional,1.0,1461.0,2.0,,female,,4447
it,occasional,1.0,1503.0,1.0,40.0,male,,4448
it,occasional,1.0,942.0,4.0,50.0,female,sport,4449
uk,occasional,1.0,8195.0,2.0,45.0,male,,4450
fr,occasional,1.0,2889.0,1.0,70.0,female,,4451
uk,frequent,2.0,10166.0,12.0,30.0,male,,4452
fr,occasional,1.0,2640.0,4.0,60.0,male,movies,4453
uk,occasional,2.0,4929.0,5.0,66.0,female,,4454
fr,occasional,1.0,2314.0,2.0,62.0,male,reading,4455
uk,occasional,3.0,7358.0,2.0,49.0,male,,4456
fr,frequent,1.0,5137.0,10.0,56.0,female,,4457
fr,occasional,2.0,2724.0,2.0,49.0,female,,4458
fr,occasional,3.0,1160.0,1.0,47.0,male,,4459
uk,frequent,5.0,9762.0,12.0,56.0,male,,4460
fr,frequent,2.0,7890.0,7.0,42.0,male,,4461
fr,occasional,1.0,1664.0,1.0,75.0,female,,4462
fr,occasional,2.0,1321.0,1.0,36.0,male,,4463
fr,occasional,3.0,1210.0,1.0,81.0,male,,4464
uk,occasional,3.0,6703.0,2.0,64.0,male,,4465
uk,frequent,3.0,8870.0,10.0,62.0,female,,4466
fr,frequent,1.0,5166.0,26.0,60.0,male,,4467
fr,frequent,3.0,6639.0,1.0,53.0,male,,4468
fr,occasional,2.0,2045.0,3.0,65.0,male,,4469
fr,occasional,3.0,2013.0,4.0,71.0,male,,4470
fr,vip,5.0,10194.0,22.0,47.0,male,,4471
uk,frequent,6.0,9563.0,10.0,41.0,male,,4472
fr,occasional,1.0,1445.0,3.0,48.0,male,,4473
fr,occasional,2.0,1935.0,2.0,49.0,female,,4474
fr,frequent,2.0,5857.0,7.0,41.0,male,,4475
fr,vip,4.0,9869.0,19.0,32.0,female,,4476
uk,occasional,4.0,6491.0,1.0,45.0,male,reading,4477
uk,occasional,2.0,-1.0,3.0,63.0,female,,4478
uk,occasional,2.0,6286.0,3.0,53.0,female,,4479
fr,occasional,1.0,2382.0,1.0,43.0,male,,4480
uk,occasional,2.0,5844.0,2.0,67.0,male,,4481
fr,frequent,2.0,5013.0,2.0,46.0,male,,4482
fr,occasional,1.0,1504.0,2.0,44.0,male,,4483
fr,occasional,1.0,1953.0,2.0,68.0,male,,4484
fr,occasional,1.0,,4.0,60.0,male,,4485
uk,occasional,3.0,7834.0,1.0,58.0,female,sport,4486
uk,occasional,3.0,7119.0,2.0,43.0,male,,4487
uk,occasional,3.0,7348.0,1.0,77.0,male,,4488
uk,frequent,8.0,,14.0,61.0,male,,4489
uk,occasional,3.0,7934.0,1.0,71.0,female,,4490
uk,occasional,3.0,-1.0,1.0,61.0,female,,4491
it,vip,3.0,4204.0,11.0,65.0,male,,4492
uk,occasional,3.0,6694.0,3.0,65.0,male,,4493
uk,occasional,2.0,9232.0,1.0,61.0,male,,4494
fr,occasional,2.0,2793.0,2.0,45.0,female,,4495
uk,occasional,3.0,,2.0,44.0,male,,4496
uk,occasional,2.0,4272.0,3.0,81.0,male,,4497
fr,occasional,1.0,2442.0,2.0,52.0,female,,4498
fr,occasional,2.0,,3.0,46.0,male,,4499
fr,frequent,3.0,6585.0,11.0,47.0,male,,4500
uk,occasional,3.0,10646.0,2.0,48.0,male,,4501
uk,frequent,3.0,,8.0,40.0,male,,4502
fr,occasional,1.0,2227.0,2.0,58.0,female,,4503
uk,vip,6.0,16371.0,10.0,57.0,male,,4504
fr,occasional,1.0,1940.0,1.0,65.0,male,,4505
it,occasional,2.0,1530.0,1.0,38.0,male,,4506
fr,occasional,1.0,1278.0,1.0,49.0,male,,4507
fr,occasional,1.0,2201.0,2.0,49.0,male,,4508
uk,frequent,6.0,,8.0,58.0,male,,4509
fr,frequent,4.0,6000.0,17.0,57.0,male,,4510
uk,occasional,4.0,4483.0,3.0,62.0,female,,4511
fr,occasional,1.0,2205.0,3.0,57.0,male,theaters,4512
uk,occasional,3.0,4424.0,2.0,56.0,male,,4513
fr,occasional,1.0,1291.0,2.0,62.0,female,reading,4514
uk,frequent,4.0,10193.0,10.0,50.0,male,,4515
fr,occasional,2.0,566.0,1.0,53.0,male,,4516
uk,frequent,4.0,9846.0,9.0,61.0,male,,4517
uk,frequent,9.0,11222.0,13.0,52.0,female,,4518
uk,vip,10.0,15762.0,9.0,44.0,male,,4519
fr,occasional,2.0,,1.0,46.0,male,,4520
uk,frequent,9.0,10343.0,12.0,58.0,male,,4521
fr,frequent,3.0,6456.0,6.0,39.0,male,,4522
fr,occasional,2.0,,3.0,78.0,female,,4523
fr,occasional,3.0,1461.0,2.0,50.0,male,,4524
fr,occasional,1.0,1732.0,3.0,45.0,male,,4525
it,occasional,3.0,1752.0,2.0,50.0,female,,4526
fr,occasional,1.0,2298.0,1.0,60.0,male,,4527
fr,occasional,1.0,2196.0,1.0,55.0,male,,4528
fr,occasional,1.0,,3.0,55.0,male,,4529
fr,occasional,2.0,1753.0,2.0,42.0,female,,4530
fr,occasional,3.0,2454.0,3.0,58.0,female,,4531
fr,frequent,1.0,5183.0,22.0,58.0,male,reading,4532
uk,occasional,5.0,5973.0,2.0,79.0,male,sport,4533
fr,occasional,2.0,2358.0,3.0,59.0,female,,4534
fr,occasional,1.0,,2.0,55.0,male,,4535
fr,occasional,1.0,1232.0,2.0,53.0,female,,4536
it,occasional,3.0,1016.0,2.0,58.0,female,,4537
it,occasional,1.0,1161.0,4.0,40.0,female,,4538
uk,occasional,3.0,9194.0,3.0,62.0,male,,4539
fr,occasional,1.0,1948.0,2.0,61.0,male,,4540
fr,occasional,2.0,2112.0,1.0,62.0,female,,4541
fr,occasional,1.0,1930.0,2.0,69.0,male,,4542
fr,occasional,1.0,1945.0,3.0,64.0,female,,4543
it,occasional,2.0,1717.0,2.0,66.0,female,,4544
fr,occasional,1.0,2033.0,2.0,40.0,female,,4545
it,occasional,1.0,1591.0,3.0,54.0,male,theaters,4546
fr,occasional,1.0,2828.0,1.0,62.0,male,,4547
uk,frequent,3.0,12451.0,13.0,46.0,female,,4548
fr,occasional,2.0,1350.0,2.0,68.0,female,,4549
fr,occasional,1.0,2617.0,1.0,65.0,female,,4550
uk,occasional,4.0,9976.0,2.0,69.0,male,,4551
fr,frequent,3.0,5859.0,2.0,57.0,male,,4552
uk,occasional,5.0,6697.0,1.0,54.0,male,,4553
fr,occasional,2.0,1112.0,1.0,84.0,male,,4554
fr,occasional,3.0,2767.0,2.0,43.0,male,sport,4555
fr,occasional,2.0,1540.0,2.0,49.0,male,,4556
fr,occasional,3.0,2568.0,2.0,60.0,male,,4557
uk,occasional,4.0,6556.0,2.0,58.0,male,movies,4558
fr,occasional,1.0,1701.0,2.0,64.0,female,,4559
fr,frequent,2.0,7367.0,7.0,49.0,female,,4560
uk,occasional,4.0,5612.0,2.0,61.0,male,sport,4561
fr,occasional,1.0,2265.0,1.0,60.0,female,,4562
fr,occasional,1.0,2866.0,4.0,55.0,male,,4563
uk,occasional,3.0,7558.0,4.0,53.0,male,,4564
it,occasional,1.0,1437.0,2.0,64.0,male,,4565
fr,frequent,2.0,,8.0,82.0,male,,4566
uk,occasional,4.0,9832.0,3.0,49.0,male,,4567
fr,occasional,1.0,1588.0,1.0,68.0,male,,4568
fr,occasional,1.0,1437.0,2.0,60.0,male,,4569
fr,occasional,1.0,2480.0,2.0,62.0,male,,4570
fr,frequent,2.0,6235.0,8.0,51.0,male,,4571
fr,occasional,1.0,1972.0,1.0,,female,,4572
fr,frequent,1.0,5008.0,2.0,48.0,male,,4573
fr,occasional,1.0,1399.0,2.0,56.0,female,,4574
it,occasional,1.0,1175.0,1.0,44.0,male,,4575
uk,frequent,5.0,9667.0,12.0,47.0,female,reading,4576
uk,occasional,3.0,5537.0,2.0,52.0,female,,4577
uk,vip,5.0,27818.0,13.0,72.0,male,,4578
fr,occasional,3.0,3337.0,1.0,39.0,male,,4579
uk,occasional,2.0,4794.0,4.0,75.0,female,sport,4580
fr,occasional,1.0,2913.0,2.0,47.0,male,,4581
fr,frequent,1.0,6520.0,14.0,63.0,female,sport,4582
uk,occasional,2.0,6120.0,2.0,42.0,female,sport,4583
fr,vip,2.0,9073.0,17.0,56.0,male,,4584
fr,frequent,2.0,5473.0,14.0,61.0,female,,4585
uk,occasional,2.0,5309.0,2.0,66.0,male,,4586
it,occasional,3.0,1381.0,2.0,52.0,male,reading,4587
fr,vip,6.0,,19.0,33.0,male,,4588
it,occasional,1.0,-1.0,2.0,37.0,,theaters,4589
uk,occasional,4.0,7172.0,3.0,56.0,male,,4590
uk,occasional,4.0,10551.0,2.0,49.0,female,,4591
uk,frequent,5.0,10160.0,7.0,53.0,male,,4592
uk,frequent,7.0,10140.0,12.0,52.0,female,,4593
it,occasional,1.0,1740.0,3.0,68.0,male,,4594
fr,occasional,1.0,2582.0,1.0,56.0,male,reading,4595
fr,occasional,1.0,1234.0,1.0,34.0,male,reading,4596
fr,occasional,2.0,505.0,1.0,44.0,female,,4597
fr,frequent,4.0,5472.0,19.0,49.0,male,,4598
fr,frequent,2.0,6004.0,3.0,72.0,male,,4599
uk,vip,3.0,20622.0,10.0,67.0,male,,4600
fr,occasional,2.0,2111.0,3.0,50.0,female,,4601
fr,frequent,1.0,5870.0,13.0,51.0,male,,4602
fr,occasional,1.0,2562.0,3.0,58.0,male,,4603
fr,occasional,1.0,1930.0,1.0,52.0,male,,4604
fr,occasional,1.0,,3.0,47.0,male,,4605
uk,occasional,3.0,9439.0,1.0,54.0,male,theaters,4606
fr,occasional,2.0,2227.0,2.0,54.0,male,,4607
fr,frequent,2.0,,9.0,54.0,male,,4608
fr,occasional,1.0,1810.0,1.0,65.0,male,,4609
uk,vip,5.0,22026.0,12.0,63.0,male,,4610
uk,occasional,3.0,6203.0,1.0,43.0,male,,4611
uk,vip,4.0,24038.0,9.0,52.0,male,,4612
fr,occasional,2.0,1183.0,3.0,59.0,female,,4613
uk,occasional,4.0,4407.0,1.0,36.0,male,,4614
uk,occasional,2.0,,4.0,62.0,male,sport,4615
fr,occasional,1.0,3624.0,4.0,57.0,female,,4616
uk,occasional,3.0,5688.0,2.0,71.0,female,,4617
uk,occasional,4.0,4682.0,3.0,48.0,male,,4618
fr,occasional,1.0,2375.0,2.0,59.0,female,,4619
fr,occasional,1.0,1363.0,1.0,70.0,female,sport,4620
uk,occasional,3.0,8789.0,2.0,63.0,male,,4621
fr,occasional,1.0,1959.0,1.0,41.0,male,,4622
fr,occasional,1.0,-1.0,1.0,45.0,male,,4623
fr,occasional,1.0,1919.0,1.0,47.0,female,,4624
uk,occasional,3.0,6187.0,3.0,72.0,male,,4625
fr,occasional,2.0,2471.0,2.0,,male,,4626
fr,frequent,1.0,6500.0,10.0,46.0,male,,4627
it,vip,3.0,9298.0,4.0,56.0,male,,4628
fr,occasional,2.0,1666.0,3.0,45.0,male,,4629
fr,vip,4.0,9101.0,28.0,69.0,male,,4630
fr,occasional,2.0,3013.0,2.0,64.0,male,,4631
fr,occasional,3.0,2469.0,2.0,65.0,male,,4632
fr,frequent,2.0,5912.0,9.0,41.0,female,,4633
fr,frequent,1.0,4345.0,8.0,83.0,male,,4634
fr,frequent,3.0,6881.0,15.0,57.0,female,,4635
fr,occasional,1.0,2059.0,5.0,50.0,male,,4636
uk,occasional,3.0,5654.0,1.0,59.0,male,,4637
fr,occasional,1.0,2979.0,2.0,51.0,male,,4638
fr,vip,5.0,11494.0,27.0,54.0,male,,4639
uk,frequent,5.0,9700.0,14.0,53.0,male,,4640
it,occasional,1.0,1518.0,2.0,52.0,male,,4641
uk,frequent,4.0,-1.0,9.0,41.0,female,,4642
it,frequent,1.0,3967.0,1.0,51.0,male,,4643
fr,frequent,3.0,7382.0,17.0,64.0,male,movies,4644
fr,occasional,3.0,1784.0,3.0,64.0,male,,4645
uk,vip,6.0,24524.0,11.0,54.0,male,,4646
it,occasional,2.0,1433.0,1.0,53.0,male,,4647
fr,occasional,1.0,,3.0,52.0,,reading,4648
uk,frequent,7.0,,8.0,41.0,male,,4649
fr,frequent,1.0,6083.0,10.0,59.0,male,,4650
fr,occasional,1.0,1262.0,4.0,52.0,male,,4651
fr,occasional,2.0,3185.0,2.0,45.0,female,theaters,4652
fr,occasional,2.0,1249.0,1.0,77.0,female,,4653
fr,occasional,1.0,2349.0,1.0,65.0,female,movies,4654
fr,occasional,3.0,2007.0,1.0,61.0,,,4655
fr,occasional,2.0,1389.0,3.0,64.0,male,,4656
fr,vip,3.0,10216.0,25.0,59.0,male,,4657
fr,occasional,1.0,1685.0,4.0,70.0,female,,4658
fr,occasional,1.0,2892.0,1.0,59.0,female,,4659
it,occasional,1.0,1087.0,4.0,46.0,male,,4660
fr,frequent,4.0,6985.0,15.0,61.0,,,4661
fr,frequent,3.0,6220.0,3.0,55.0,male,,4662
fr,occasional,1.0,1626.0,3.0,44.0,male,,4663
it,occasional,1.0,1129.0,1.0,49.0,male,,4664
uk,occasional,4.0,9649.0,3.0,53.0,male,,4665
fr,vip,2.0,9798.0,27.0,37.0,male,,4666
fr,occasional,1.0,2632.0,1.0,53.0,male,,4667
fr,occasional,3.0,1537.0,3.0,64.0,male,,4668
fr,occasional,1.0,2031.0,2.0,50.0,male,,4669
fr,occasional,1.0,2641.0,1.0,58.0,male,,4670
uk,occasional,4.0,8335.0,2.0,67.0,male,,4671
fr,occasional,1.0,2827.0,2.0,50.0,male,,4672
fr,occasional,3.0,1761.0,3.0,32.0,male,,4673
uk,frequent,2.0,11255.0,9.0,45.0,male,,4674
uk,occasional,2.0,6497.0,1.0,76.0,male,,4675
fr,occasional,1.0,1292.0,2.0,57.0,male,,4676
fr,occasional,1.0,1854.0,3.0,28.0,male,,4677
fr,occasional,1.0,2312.0,1.0,58.0,male,,4678
it,occasional,2.0,1724.0,1.0,60.0,female,,4679
fr,frequent,2.0,7093.0,11.0,45.0,male,,4680
uk,frequent,9.0,9259.0,7.0,62.0,male,,4681
fr,occasional,1.0,1592.0,2.0,33.0,female,,4682
uk,frequent,8.0,-1.0,11.0,42.0,female,,4683
fr,frequent,4.0,5143.0,13.0,62.0,male,theaters,4684
fr,occasional,1.0,2922.0,2.0,43.0,male,,4685
fr,occasional,2.0,1239.0,2.0,75.0,male,reading,4686
fr,vip,2.0,9182.0,17.0,53.0,male,,4687
uk,frequent,5.0,9399.0,10.0,72.0,male,,4688
uk,occasional,2.0,6774.0,1.0,54.0,female,,4689
fr,occasional,1.0,1685.0,2.0,34.0,male,,4690
fr,frequent,2.0,6517.0,12.0,43.0,male,,4691
fr,occasional,1.0,2091.0,1.0,68.0,female,,4692
it,occasional,2.0,1007.0,2.0,63.0,male,,4693
it,occasional,1.0,896.0,4.0,55.0,male,,4694
uk,occasional,2.0,8959.0,2.0,43.0,female,,4695
fr,occasional,1.0,1636.0,1.0,52.0,male,,4696
fr,occasional,2.0,2462.0,3.0,68.0,male,,4697
fr,occasional,1.0,1965.0,1.0,50.0,female,,4698
fr,occasional,1.0,1474.0,2.0,74.0,male,,4699
fr,occasional,2.0,2915.0,1.0,39.0,male,,4700
it,occasional,3.0,,2.0,51.0,male,reading,4701
fr,frequent,3.0,6910.0,12.0,44.0,,,4702
fr,occasional,1.0,1830.0,1.0,53.0,male,,4703
fr,occasional,2.0,3082.0,1.0,55.0,male,,4704
fr,occasional,3.0,1784.0,2.0,57.0,male,,4705
uk,occasional,3.0,7838.0,2.0,,male,,4706
fr,frequent,3.0,6232.0,12.0,67.0,male,,4707
fr,occasional,3.0,2291.0,3.0,62.0,male,,4708
fr,frequent,2.0,-1.0,13.0,46.0,male,,4709
uk,occasional,5.0,7062.0,3.0,43.0,male,,4710
fr,occasional,1.0,2738.0,2.0,59.0,female,sport,4711
fr,occasional,2.0,2878.0,3.0,71.0,male,,4712
uk,frequent,4.0,9199.0,7.0,,male,,4713
fr,occasional,1.0,1833.0,2.0,57.0,female,,4714
it,occasional,1.0,1435.0,5.0,70.0,male,,4715
fr,occasional,1.0,1071.0,1.0,55.0,female,,4716
it,occasional,1.0,1420.0,1.0,31.0,male,,4717
fr,occasional,2.0,1398.0,2.0,45.0,female,movies,4718
uk,occasional,3.0,5341.0,2.0,54.0,female,,4719
fr,occasional,1.0,1970.0,3.0,51.0,male,,4720
it,occasional,1.0,-1.0,1.0,71.0,male,,4721
fr,occasional,1.0,2708.0,3.0,70.0,male,,4722
uk,occasional,3.0,7900.0,2.0,49.0,male,,4723
it,occasional,2.0,1371.0,2.0,72.0,male,,4724
uk,occasional,4.0,6943.0,3.0,61.0,male,,4725
uk,occasional,2.0,5699.0,1.0,63.0,female,,4726
fr,frequent,2.0,4767.0,9.0,,male,,4727
uk,occasional,2.0,5548.0,2.0,59.0,male,,4728
fr,frequent,4.0,-1.0,11.0,51.0,female,reading,4729
fr,occasional,1.0,1635.0,2.0,65.0,male,,4730
fr,occasional,1.0,2320.0,1.0,60.0,male,,4731
fr,occasional,1.0,2186.0,3.0,43.0,male,,4732
it,occasional,2.0,1697.0,2.0,45.0,male,,4733
fr,occasional,1.0,2563.0,2.0,63.0,male,,4734
uk,occasional,3.0,8656.0,1.0,64.0,male,,4735
uk,frequent,7.0,10422.0,9.0,64.0,male,,4736
it,occasional,1.0,1627.0,1.0,62.0,female,,4737
uk,occasional,2.0,6736.0,4.0,,male,,4738
fr,frequent,3.0,5053.0,6.0,81.0,male,,4739
fr,frequent,1.0,7058.0,16.0,42.0,male,,4740
fr,frequent,2.0,6800.0,14.0,36.0,male,reading,4741
it,occasional,1.0,1331.0,4.0,70.0,female,,4742
fr,occasional,1.0,1853.0,3.0,54.0,male,movies,4743
uk,occasional,3.0,4493.0,2.0,74.0,female,,4744
it,occasional,1.0,1416.0,2.0,69.0,male,,4745
it,occasional,1.0,1164.0,2.0,76.0,female,,4746
fr,frequent,2.0,7004.0,11.0,44.0,male,,4747
fr,occasional,1.0,2459.0,3.0,54.0,male,,4748
fr,vip,1.0,9048.0,16.0,75.0,female,,4749
it,occasional,1.0,1636.0,3.0,61.0,male,,4750
fr,occasional,1.0,861.0,1.0,63.0,male,,4751
it,occasional,1.0,2045.0,1.0,57.0,male,,4752
fr,occasional,1.0,2558.0,3.0,69.0,male,,4753
fr,occasional,2.0,-1.0,1.0,45.0,female,,4754
fr,occasional,1.0,2048.0,1.0,63.0,male,,4755
fr,occasional,1.0,2150.0,2.0,75.0,male,,4756
it,occasional,1.0,,3.0,46.0,male,,4757
uk,occasional,2.0,8406.0,1.0,56.0,female,sport,4758
fr,frequent,3.0,5355.0,8.0,37.0,female,sport,4759
fr,occasional,1.0,1802.0,1.0,63.0,male,,4760
fr,occasional,1.0,2021.0,1.0,,male,,4761
it,occasional,1.0,1670.0,2.0,57.0,male,,4762
uk,occasional,3.0,5159.0,1.0,60.0,female,,4763
fr,occasional,1.0,2373.0,2.0,62.0,male,,4764
fr,occasional,1.0,682.0,2.0,43.0,female,,4765
fr,occasional,1.0,1873.0,3.0,50.0,male,movies,4766
uk,occasional,4.0,-1.0,3.0,48.0,male,,4767
fr,frequent,1.0,6322.0,9.0,55.0,male,,4768
uk,occasional,7.0,5244.0,3.0,43.0,female,,4769
fr,frequent,2.0,6427.0,13.0,48.0,female,,4770
fr,occasional,1.0,3171.0,1.0,56.0,female,,4771
fr,occasional,1.0,2203.0,4.0,70.0,male,sport,4772
it,occasional,1.0,1363.0,3.0,48.0,female,,4773
fr,occasional,2.0,2197.0,2.0,52.0,male,,4774
fr,occasional,1.0,,3.0,61.0,female,,4775
uk,occasional,4.0,7418.0,4.0,65.0,male,,4776
fr,occasional,1.0,1535.0,1.0,38.0,male,,4777
uk,vip,6.0,17337.0,14.0,57.0,female,,4778
fr,occasional,1.0,2350.0,3.0,59.0,male,movies,4779
uk,occasional,2.0,6782.0,2.0,62.0,male,,4780
fr,occasional,2.0,2226.0,2.0,49.0,female,,4781
fr,occasional,1.0,-1.0,3.0,72.0,male,,4782
fr,occasional,1.0,2577.0,3.0,64.0,female,,4783
uk,frequent,7.0,8864.0,10.0,80.0,male,,4784
fr,frequent,3.0,,14.0,61.0,female,,4785
fr,occasional,2.0,2929.0,3.0,56.0,male,,4786
uk,occasional,3.0,6818.0,2.0,73.0,male,,4787
fr,occasional,1.0,1635.0,2.0,54.0,male,,4788
fr,frequent,1.0,6437.0,10.0,55.0,male,,4789
fr,occasional,1.0,-1.0,2.0,78.0,male,reading,4790
fr,frequent,2.0,5387.0,8.0,38.0,male,,4791
fr,occasional,1.0,2427.0,3.0,60.0,male,,4792
uk,frequent,3.0,10935.0,5.0,,male,,4793
fr,occasional,1.0,510.0,2.0,39.0,male,,4794
uk,occasional,2.0,9240.0,2.0,41.0,male,,4795
fr,occasional,1.0,1715.0,1.0,43.0,female,,4796
fr,occasional,2.0,2350.0,3.0,64.0,male,,4797
uk,vip,4.0,24404.0,9.0,62.0,male,,4798
fr,occasional,1.0,2260.0,1.0,56.0,female,,4799
fr,occasional,3.0,2213.0,1.0,46.0,male,,4800
uk,occasional,2.0,8415.0,1.0,60.0,male,,4801
fr,occasional,1.0,2315.0,2.0,66.0,male,,4802
fr,occasional,1.0,,2.0,58.0,male,sport,4803
fr,frequent,3.0,6259.0,18.0,45.0,male,,4804
fr,occasional,1.0,1830.0,2.0,59.0,female,,4805
uk,occasional,5.0,5462.0,1.0,47.0,female,,4806
uk,vip,3.0,22253.0,8.0,54.0,male,,4807
uk,occasional,1.0,,3.0,44.0,male,,4808
fr,occasional,1.0,1662.0,3.0,34.0,male,movies,4809
fr,occasional,2.0,3780.0,2.0,51.0,male,,4810
fr,occasional,1.0,1821.0,2.0,46.0,male,,4811
fr,frequent,1.0,6690.0,9.0,70.0,male,,4812
uk,occasional,2.0,7379.0,4.0,40.0,male,,4813
fr,occasional,2.0,1972.0,1.0,47.0,female,,4814
uk,occasional,4.0,7421.0,1.0,52.0,male,,4815
uk,occasional,3.0,5151.0,2.0,69.0,male,,4816
fr,occasional,3.0,2588.0,2.0,57.0,female,,4817
it,occasional,3.0,1512.0,3.0,65.0,male,,4818
fr,occasional,3.0,2312.0,3.0,39.0,female,,4819
uk,occasional,3.0,-1.0,1.0,54.0,male,,4820
it,occasional,1.0,1499.0,1.0,67.0,female,,4821
fr,occasional,2.0,2677.0,2.0,50.0,male,,4822
fr,occasional,1.0,295.0,2.0,60.0,female,,4823
uk,occasional,3.0,6143.0,2.0,65.0,male,,4824
fr,frequent,2.0,5664.0,10.0,59.0,male,,4825
fr,occasional,2.0,,3.0,73.0,male,,4826
fr,frequent,2.0,6692.0,8.0,40.0,female,,4827
fr,frequent,3.0,7177.0,15.0,48.0,male,,4828
fr,occasional,1.0,2859.0,4.0,47.0,female,,4829
uk,frequent,5.0,11098.0,12.0,58.0,male,movies,4830
fr,occasional,1.0,2228.0,3.0,59.0,female,,4831
fr,occasional,2.0,1778.0,1.0,68.0,male,,4832
uk,occasional,4.0,9473.0,1.0,59.0,male,,4833
fr,occasional,2.0,2707.0,1.0,46.0,female,,4834
it,occasional,1.0,1641.0,1.0,63.0,male,,4835
uk,occasional,2.0,8253.0,2.0,41.0,male,,4836
fr,occasional,1.0,2517.0,4.0,43.0,male,,4837
uk,occasional,3.0,5703.0,3.0,59.0,male,,4838
fr,occasional,1.0,1875.0,2.0,58.0,male,,4839
fr,occasional,1.0,1427.0,2.0,54.0,male,,4840
it,occasional,2.0,1465.0,2.0,36.0,female,sport,4841
fr,occasional,1.0,3077.0,3.0,50.0,female,reading,4842
uk,vip,4.0,,9.0,56.0,male,,4843
uk,occasional,1.0,8510.0,3.0,67.0,female,,4844
fr,frequent,2.0,6348.0,16.0,67.0,female,,4845
uk,occasional,4.0,8944.0,3.0,47.0,female,,4846
fr,occasional,3.0,-1.0,2.0,64.0,male,,4847
fr,occasional,1.0,1480.0,3.0,64.0,male,,4848
uk,occasional,3.0,4484.0,1.0,38.0,male,,4849
it,vip,4.0,6743.0,8.0,65.0,male,movies,4850
uk,frequent,3.0,10235.0,11.0,64.0,male,,4851
uk,vip,5.0,13702.0,7.0,52.0,female,,4852
fr,occasional,1.0,1989.0,2.0,40.0,male,,4853
uk,vip,7.0,18212.0,8.0,59.0,male,theaters,4854
uk,occasional,1.0,9577.0,2.0,44.0,male,,4855
it,occasional,2.0,1279.0,4.0,56.0,male,,4856
fr,occasional,1.0,2299.0,2.0,44.0,male,,4857
fr,occasional,3.0,1059.0,2.0,49.0,male,,4858
uk,frequent,4.0,9874.0,12.0,51.0,male,,4859
uk,frequent,6.0,11342.0,16.0,39.0,male,,4860
uk,occasional,3.0,7539.0,2.0,36.0,male,,4861
it,occasional,3.0,2073.0,1.0,58.0,male,reading,4862
fr,frequent,3.0,5860.0,15.0,61.0,male,,4863
fr,occasional,1.0,1426.0,3.0,57.0,male,,4864
fr,vip,4.0,9161.0,27.0,52.0,male,,4865
fr,occasional,2.0,2020.0,1.0,55.0,male,,4866
fr,frequent,3.0,5825.0,13.0,56.0,female,,4867
it,occasional,3.0,1345.0,1.0,55.0,male,,4868
fr,occasional,1.0,1445.0,2.0,62.0,female,,4869
